example_id,gold_intent,query,rank,similarity,historical_case_id,historical_customer_message,historical_amazon_response
195,other_unclear,"@AmazonHelp Still not working, any help?",1,0.9496931433677673,238133,@AmazonHelp Ain't working,@172659 As informed earlier the team is still working on this. We'll get back to you with an update shortly.^RB
195,other_unclear,"@AmazonHelp Still not working, any help?",2,0.924723744392395,2385800,@AmazonHelp Website not working,@389942 Apologies for the hassle. Do you see any particular error or any lag on the page? Do keep us posted. ^CB
195,other_unclear,"@AmazonHelp Still not working, any help?",3,0.9226870536804199,422231,@AmazonHelp Done but still no solution?,@206517 An email has already been sent with a reply. Kindly check it from the link shared here: https://t.co/NTkrxpsbHJ ^HR
195,other_unclear,"@AmazonHelp Still not working, any help?",4,0.920829176902771,771367,@AmazonHelp Didn't work,"@304226 Please try submitting your info to the link provided, from a non-mobile browser.  ^AG"
195,other_unclear,"@AmazonHelp Still not working, any help?",5,0.9062429070472717,2453263,@AmazonHelp Still having the problem ☹️,"@645027 Where is it that you are encountering this error? Are you trying to view a specific item, or visit your account? Let us know! ^SA"
196,seller_marketplace,@AmazonHelp 3rd party seller,1,0.9781931042671204,2976512,@AmazonHelp 3rd party seller...,"@820894 Hey there! Have you reached out to the third-party seller in regard to this occurrence: https://t.co/Sc21w3w6cC? If so, what options or insight did they provide? We'd like to know. ^GM"
196,seller_marketplace,@AmazonHelp 3rd party seller,2,0.9336905479431152,1239547,@AmazonHelp A seller,@410745 Have you had a chance to look into our A-to-z Guarantee: https://t.co/NnhlWHjKZw? ^DO
196,seller_marketplace,@AmazonHelp 3rd party seller,3,0.9336905479431152,1762364,@AmazonHelp A seller,@530269 Understood! Have you reached out to the seller for available options? You can do so here: https://t.co/fOc9r9TqBi ^VB
196,seller_marketplace,@AmazonHelp 3rd party seller,4,0.9173463582992554,492125,@AmazonHelp Market place seller,"@232300 Have you contacted the market place seller: https://t.co/OaEhYHj7dc? If so, was any guidance provided? ^KB"
196,seller_marketplace,@AmazonHelp 3rd party seller,5,0.9066517353057861,388856,@AmazonHelp Shipped by third party seller,@208011 Have you been able to reach out to the seller via the contact seller button your orders page? https://t.co/aaDyEz1VgE ^ZW
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,1,0.7663326859474182,49999,"@115830 Been waiting for a PRIME parcel for a couple of days now and when i go to track it, says been a delivery attempt, no proof of that",@127190 I'm sorry for the delay! Please reach out to us via phone/chat here: https://t.co/JzP7hlRCV9 and we can help. ^TK
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,2,0.7622636556625366,113708,"@115830 Where can I submit a complaint regarding an prime order with a product which was needed and due today, ordered Tuesday. Now been told it will be between tomorrow and Monday. Now need to go elsewhere first thing to get it.","@141257 I'm sorry for the frustration! Unforeseen circumstances may cause delays. If the order is too late to be canceled, you may refuse the package upon delivery or submit a return. More information is available here: https://t.co/WQkk7SZQ6h ^SJ"
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,3,0.7614381909370422,2338159,"@115850 Deliver my order 171-0660627-1048338, Not delivered yest but status shows delivered. Do not fool prime members",@676434 Sorry about that. Have you reported this to our support team here: https://t.co/vlvfJr4nN9? ^SA 1/2
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,4,0.7352743744850159,1557292,@115850 @AmazonHelp false claim that I’m not at home. Your delivery boy called &amp; verified but didn’t turn up.This for a PRIME order. https://t.co/jE3fKJH09q,"@481387 Sorry about the problem with the delivery of your order, we certainly did not expect this to happen. 1/3 ^PS"
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,5,0.7173435688018799,234120,"@115850 my order was promised to delivered today
I need that urgent
I order with prime membrship, haven't received order yet.
Please help","@171748 Ideally all orders are delivered by 8 PM on the estimated date. If we miss it, do share the details: https://t.co/vlvfJr4nN9? ^BS"
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,1,0.8924432396888733,585682,@AmazonHelp So much for being a Prime customer...really pushed not to recommend Amazon Prime to anyone.,@258282 I'm sorry for the poor experience. This isn't the type of service we aim to provide. Be sure to fill out the survey we send to you by e-mail after you contact us. Your feedback will be reviewed and addressed. Please keep us posted on the delivery. ^CO
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,2,0.8721314668655396,350279,@AmazonHelp @AmazonHelp @115850 Really disappointing the way you treat a very loyal and Amazon Prime Customer. Absolutely Pathetic.,"@199332 I get you being upset, Priyank. However, I'll be sure to forward your feedback internally. ^MS"
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,3,0.8562756776809692,2304054,@AmazonHelp Sadly Prime.,@315696 I'd like to have a member of our team look into this for you. Please send us the order details: https://t.co/LnYOAs44wW ^EB
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,4,0.8399391174316406,340183,@AmazonHelp I'm a longtime prime member who's usually always had positive experiences with your customer service staff. This was not one of them.,@197180 Please let us know what information was provided once you receive a call back. We want to ensure this is resolved for you. ^MB
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,5,0.8362230062484741,1119572,"@AmazonHelp @AmazonHelp horrible PRIME experience, feeling cheated 2/2",@384146 I'm sorry your order hasn't been delivered. Please reach us here to look into this with you: https://t.co/4ypyMmMvJO ^CL
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",1,0.8167158365249634,930165,@AmazonHelp All emails I’ve received have said ‘delivery date pending’ but the product page says the release date was the 14th Nov?,"@340683 Thanks for the information. Once we have a delivery date for your order it will be e-mailed to you. However, can you let us know which book you pre-ordered so we can take a look? ^AJ"
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",2,0.809224009513855,765789,"@AmazonHelp Well the delivery date give to me was 24th November. Haven't got my delivery and now it's showing ""delivery date pending"".","@303015 Apologies for the delay in the delivery, Nidhi. May I know if you've reported this to our support team here:https://t.co/vlvfJr4nN9 ? ^EM"
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",3,0.7939491271972656,926298,@AmazonHelp the parcel I was supposed to be getting today now says delivery expected 13 Oct - 19 Oct?,@217963 We'd be happy to review avail options with you! You can also reach us via phone or chat for a real-time fix in that link. ^SD
