case_id,customer_message,amazon_response
2858142,"@AmazonHelp Frustrations? I was lied to by one of your supervisors, thoroughly messed around and now another order is ""affected by events outside our control"" How can you reschedule a delivery if items are ""lost"" Get a grip! Yes..a current order...",@794313 I am so sorry you had this experience with us. What is the status of the late shipment according to what we told you on the phone? ^DD
2858145,@AmazonHelp I think it is the lies that are the most upsetting part. #NotGoodEnough,"@794313 If you'd like to provide your feedback to the appropriate team, either complete the e-mail survey sent after the contact, or you can send an e-mail here: https://t.co/JzP7hlA23B following this sequence: Prime and more&gt; Other non-order questions&gt; Give Amazon feedback ^KB"
2858152,@115830 Hey. Why is your delivery service so appalling in Herts? No tracking on parcels. Things getting lost everywhere. Lies and incompetence at call centre. Learn from @122232 if you want to see real delivery in action. #crapSrevice,@794313 I'm sorry for any frustration! Are you having trouble with a current order? ^DG
2858156,@115830 I have never had such bad service from a company. Cant even tell me when it will be delivered. What a joke,@794315 I'm sorry for the wait! What's the delivery date provided in your order confirmation e-mail here: https://t.co/7QWGZ89iVs? ^JM
2858158,"#CyberMonday Got me going like 
@115833 Just got mine Echo Plus With Built in Hub 
#MerryChristmas To Me
https://t.co/lofdwyKck0 https://t.co/rutJWz2Pqr","@794316 That's great! Pretty soon you'll be able to hear a joke like this one from Alexa:
Knock, knock.
Who's there?
Holly.
Holly who?
Holly-days are here again!
Enjoy your Echo Plus, Merry Christmas! ^KL"
2858179,So after being lied to by @115830 after contacting them at least 7 times and right now still waiting on a call back from a customer service representative for an on going issue that should’ve been solved today I think I’ve had enough. #Unbelievable #badservice,@794321 I'm sorry to hear that we've let you down. Please let us know how the follow-up goes and if you have any further questions. ^KB
2858190,@AmazonHelp Dear AJ..i tweeted here since the chatdesk was clueless about Kohls returns.Amp your game. Please ! Ps:checked with friends..they cant return either.,"@794322 Not all items are eligible to be returned to a Kohls location. If the item you're trying to return is eligible, the option should appear when you're setting up the return via our Online Returns Center. ^JS"
2858201,@AmazonHelp Aun no tengo ESTADO DE CUENTA POR QUE NO TIENE 3 MESES QUE LA ABRÍ. LES SIRVE EL CONTRATO DE LA MISMA ?,"@143739 Hola Arath, sin compartir información sensible de tu cuenta, ¿podrías indicarnos un poco más cómo podemos ayudarte? ^MZ"
2858203,My dad put my number on his @115821 account so I just got a text letting me know my Christmas gifts have shipped 😂,"@683125 Sneaky, sneaky! 😁 ^NC"
2858215,@AmazonHelp It says should be arriving my 1pm on the 27th and DPD tracking says between 6am and 12pm on the 27th. I called DPD this afternoon and it hadn’t even left the depot,"@794327 Thank you for this information. I know how disappointing this must be. If you haven't received your order by tomorrow, please let us know: https://t.co/JzP7hlA23B ^LR"
2858216,Feel like the worst person in the world since Jay’s present didn’t arrive today (despite paying extra delivery for it to be here this morning @115830 @122232 😡😡),"@794327 Oh, no! I'm sorry for the frustration this has caused. It's never our intention to let you down! What is the current tracking information showing here: https://t.co/aaDyEz1VgE? ^DG"
2858219,"@AmazonHelp It was suppose to be here today.  It's done a couple times lately. It says it shipped today, but it's suppose to be here today. It won't arrive for a few more days though. It will even say delivered later. https://t.co/rEH8lSgEQ3",@679845 I'm really sorry about this! Please reach out to us here: https://t.co/hApLpMlfHN so we can look into this current order for you. ^AH
2858260,@115830 @34975 the app doesn’t work on iOS. It’s ‘not trusted’ any idea (besides getting an android device) how to resolve this issue? #AmazonFlex,"@794332 We'd love to help! Please click here: https://t.co/Eh56MFW0q9 and search, ""downloading the app."" Let us know if this fixes the issue! ^NM"
2858263,@AmazonHelp I'm owed a £200 refund for an order that never arrived. Spoken to 3 different customer services people now who have told me different things. Is anyone able to help me get this sorted please?,"@794333 Oh my, Catherine! I hate to hear this! Could you tell us more about what's happening? We'd like to help! ^MT"
1547556,@115821 I'm trying to get duplicate bill of my order since 24 hours but from your side no one is for help.,"@479140 Sorry to know that, please follow the steps here: https://t.co/OBDuCtD3ab to get an invoice. ^PS"
1547558,@AmazonHelp Yes I had wrote may mail and tried to contact also but all attempt was failed. I don't know why?,@479140 team respond to emails latest by 12 hrs of getting them. You may expect a revert on this accordingly. 2/2 ^AR
1547559,@AmazonHelp https://t.co/f1q5y4Dyh3,@479140 Did you contact our customer service team here: https://t.co/vlvfJr4nN9? ^SI
1037033,"@AmazonHelp I did already, no proper solution provided except ₹300 Amazon pay.. where as if I order the product now. I get a difference of ₹4000.. why should I bear this?? With no mistake from my end","@365327 Sorry for the trouble with your order. If the package is returning, we will not be able to reinstate the order. (1/2)^SQ"
2287511,"@115821 same day delivery is a joke. Definitely NOT worth $99 a year, don't waste ur money. Half the time I use Prime delivery it doesn't arrive by the guaranteed time. Apparently @115821  has no idea what guaranteed means. Dont bother wasting ur money.","@664619 We'd like to help. Are you having an issue with a recent order? If so, what does the most recent tracking state here: https://t.co/q4LAMZ3tbE? ^GG"
2287513,@AmazonHelp I am trying to have my accidental amazon prime yearly charge refunded as this has caused me to overdraw from my account&gt; I would appreciate a speedy refund,@664620 So sorry for the unexpected charge! Have you had a chance to reach out to us via phone or chat? ^LS
2287515,"@AmazonHelp I️ have a cart, it just never advances to checkout","@664621 When you select your cart, does the ""Proceed to Checkout"" button show for you on the right-hand side? If so, what does it do when you press it? ^DW"
2287516,@AmazonHelp Web browser,@664621 Your cart will be in the upper right-hand corner. See screenshot and let us know if you need any further assistance. ^AM https://t.co/4vyUUlr3gM
1547595,@AmazonHelp Same query...pls provide time line this cant be taken long time.,@479146 I'd like to sort this out. Kindly share your details here: https://t.co/iNRKr4CZGW and I'll get back to you. ^SH
1547601,@115850 ordered original and delivered non genuine product twice. Though i got refund but its not good business practice. https://t.co/atCcN4MujY,@479146 I'm sorry about the trouble with the order. I've shared your feedback with the concerned team for review. ^HA
1547612,U can’t make call to @115850 CS Team. U need to visit “MyAccount” for everything.  Period! 😒😏,"@479150 To request a call from our support team, you need to be logged in to your account. Do let us know if there is (1/2) ^GK"
761194,@AmazonHelp Sorry but that delivery date is unacceptable. It is after my exam. Why should I have to wait another week when you offer next day delivery?,@301876 Oh no! Have you reached out to us here:https://t.co/JzP7hlA23B to see if any other options are available? Let us know! ^SA
2287523,@AmazonHelp please provide me with a contact for customer service escalations. Thank you.,@374252 Thank for reaching out to us. Please click here for help: https://t.co/Q7Ftz6nj80 ^MO
1037048,@AmazonHelp Sir it is showing 28 oct - 1 November. I knw i am demanding before deadline but i was unable to understand for it being in same city.,"@266920 I understand your concern, Hardik. We're positive the order will be delivered to you by the estimated delivery date. ^HD"
761201,"@115830 Hey Amazon, my Mudvayne vinyl finally arrived! I've waited months, and looked for this album on LP since my late teens/early 1/2",@301877 I'm so sorry! We'd like to look into our available options. Please reach us here: https://t.co/JzP7hlA23B ^AG
761203,"@AmazonHelp Amazon Logistics, n° de suivi C10038421223","@301878 Je vous remercie , j'ai remonté cet incident au département en charge.
L'avez-vous signalé à notre service client SVP ? ^BR"
761212,"@120533 votre livraison avant 20h, c'est total bidon. Colis toujours pas reçu sur lieu de travail. Je dis quoi à mon collègue qui attend ?","@301878 Bonsoir , je suis désolée d'apprendre cela .
Quel est le transporteur qui prend en charge votre livraison je vous prie? ^BR"
2287526,"O m effing g. If you forget the  pin to unlock the screen for a @117634 Fire, the /only/ solution is resetting it to factory settings. Why not an option to reset it from the Amazon account?","@664622 I'm sorry for the frustration. You may try to reset the pin here: https://t.co/1EXCM9kB9j Go to Devices. Select Remote Lock from the actions drop-down menu. Enter a new pin and select Lock Device. From the Fire tablet, tap Unlock Device. Enter your PIN. ^SJ"
761237,Madre mía. El servicio de @116928 por llamada es de 10. Me han quitado el mal sabor de boca del trabajo desastroso de @135806,"@301883 Hola, Jorge. Dinos, ¿tu problema fue resuelto? ^CR"
