example_id,gold_intent,customer_message,rank,similarity,historical_case_id,historical_customer_message,historical_response
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,1,0.7663326263427734,49999,"@115830 Been waiting for a PRIME parcel for a couple of days now and when i go to track it, says been a delivery attempt, no proof of that",@127190 I'm sorry for the delay! Please reach out to us via phone/chat here: https://t.co/JzP7hlRCV9 and we can help. ^TK
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,2,0.7638508081436157,1044948,@115821 @115850 403-8519871-2013133 no benefit of prime order not delivered waiting from 5 days,@215367 Our Twitter page is visible to public. 3/3 ^SB
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,3,0.7622636556625366,113708,"@115830 Where can I submit a complaint regarding an prime order with a product which was needed and due today, ordered Tuesday. Now been told it will be between tomorrow and Monday. Now need to go elsewhere first thing to get it.","@141257 I'm sorry for the frustration! Unforeseen circumstances may cause delays. If the order is too late to be canceled, you may refuse the package upon delivery or submit a return. More information is available here: https://t.co/WQkk7SZQ6h ^SJ"
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,4,0.7614381313323975,2338159,"@115850 Deliver my order 171-0660627-1048338, Not delivered yest but status shows delivered. Do not fool prime members",@676434 Sorry about that. Have you reported this to our support team here: https://t.co/vlvfJr4nN9? ^SA 1/2
197,package_not_received,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,5,0.7491779923439026,1444374,@115830 my delivery claims to have been delivered yesterday morning but has not arrived. Help!!!!,@455172 I'm so sorry for the difficulty! What does your order say who the carrier is? Find that info here: https://t.co/aaDyEz1VgE ^MH
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,1,0.8983389139175415,2858136,@AmazonHelp Very unhappy prime customer ATM!,@794312 Have you been able to get in touch with us? What were you advised? ^BD
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,2,0.8924432992935181,585682,@AmazonHelp So much for being a Prime customer...really pushed not to recommend Amazon Prime to anyone.,@258282 I'm sorry for the poor experience. This isn't the type of service we aim to provide. Be sure to fill out the survey we send to you by e-mail after you contact us. Your feedback will be reviewed and addressed. Please keep us posted on the delivery. ^CO
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,3,0.8777302503585815,1279803,@AmazonHelp thoroughly disappointed in Amazon on both customer support and delivery services. Prime just doesn’t seem worth it these days.,"@419461 I'm sorry we've let you down. Without any personal or account details, can you tell us what's happening? ^TR"
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,4,0.8761687278747559,796454,"@AmazonHelp Great customer support for prime member. 
Best shitty service.",@309916 We'd like to help. Please elaborate on your concern. ^VN
198,prime_membership_benefit,@AmazonHelp Disappointed being a prime customer.,5,0.8721315264701843,350279,@AmazonHelp @AmazonHelp @115850 Really disappointing the way you treat a very loyal and Amazon Prime Customer. Absolutely Pathetic.,"@199332 I get you being upset, Priyank. However, I'll be sure to forward your feedback internally. ^MS"
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",1,0.8167157769203186,930165,@AmazonHelp All emails I’ve received have said ‘delivery date pending’ but the product page says the release date was the 14th Nov?,"@340683 Thanks for the information. Once we have a delivery date for your order it will be e-mailed to you. However, can you let us know which book you pre-ordered so we can take a look? ^AJ"
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",2,0.8119444847106934,1187109,"@AmazonHelp All Im getting is ""Delivery date pending. We'll email you as soon as we have a delivery date"" and I PREordered this. Are their none??",@399146 It sounds like we don't have a date yet. We'll e-mail you as soon as we do. ^BM
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",3,0.8103496432304382,799709,"@AmazonHelp It says ""delivery date pending""",@310575 Did you receive an email with a new delivery date? ^CN
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",4,0.8092238903045654,765789,"@AmazonHelp Well the delivery date give to me was 24th November. Haven't got my delivery and now it's showing ""delivery date pending"".","@303015 Apologies for the delay in the delivery, Nidhi. May I know if you've reported this to our support team here:https://t.co/vlvfJr4nN9 ? ^EM"
199,tracking_delivery_status,"@AmazonHelp my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",5,0.8033276796340942,2236234,@AmazonHelp It just says “Delivery date pending. We'll email you as soon as we have a delivery date.” When I ordered it said 4-5 days. It has now been 8,@652172 Thank you for the information! Please contact us via phone or chat at the following link so we can look into this further with you!  https://t.co/JzP7hlA23B ^MW
200,delivery_delay,"@115830 Hi. I placed an order a month ago, delivery date exceeded. No item delivered. No response from emails sent. Both seller and amazon",1,0.8280888795852661,1235528,@115830 @AmazonHelp Another delivery date gone without a delivery. I dont think anything I’ve ordered in the last year has arrived on time,"@409794 I'm terribly sorry about this, Chris! What was the delivery date for you order? Check here:https://t.co/aaDyEz1VgE! ^SA"
200,delivery_delay,"@115830 Hi. I placed an order a month ago, delivery date exceeded. No item delivered. No response from emails sent. Both seller and amazon",2,0.8110772967338562,1922925,@115821 hi there i had ordered a product and its not delivered on time even paying the extra money for delivery..,@572420 We have responded to you via DM. Kindly check. ^MP
200,delivery_delay,"@115830 Hi. I placed an order a month ago, delivery date exceeded. No item delivered. No response from emails sent. Both seller and amazon",3,0.8101077079772949,2436381,@115830 my order was supposed to be delivered yesterday as it was supposed to be same day delivery but it's still not arrived a day later.,"@343892 We'd like to help you locate your order, Rach! What does the current tracking status say here? https://t.co/aaDyEz1VgE ^FD"
200,delivery_delay,"@115830 Hi. I placed an order a month ago, delivery date exceeded. No item delivered. No response from emails sent. Both seller and amazon",4,0.8091681003570557,1652491,@115830 my order says it was delivered yesterday but we have received nothing 😢,"@504539 Hi Ian, sorry to hear that. Please check here for information: https://t.co/c9OJ9UgtyY ^AT"
200,delivery_delay,"@115830 Hi. I placed an order a month ago, delivery date exceeded. No item delivered. No response from emails sent. Both seller and amazon",5,0.7989464998245239,2693891,@115830 Not happy! Waited in all day for delivery of items ordered last Tuesday. Email at 17.10 to say will have to wait another 1 or 2 days! Not good enough!,"@757141 I'm sorry to hear about the delay, Marlene! This certainly isn't what we strive for. We'd like to take a closer look into this with you here: https://t.co/JzP7hlA23B when you have the chance. ^HC"
